Date,Vehicle ID,Vehicle Make,Vehicle Model,Route,Time,Location,Energy Level,Energy Consumed,Distance,Driving Time,Idle Time,Parking Time,Elevation,Road Grade,Traffic Stops,Estimated Speed,Temperature
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:01:56,"-74.010247,40.714437",89.96,0.20,0.41,0.03,0.00,0.00,10.50,-0.7929,1,12.55,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:03:33,"-74.012757,40.717135",89.99,0.00,0.48,0.03,0.00,0.00,6.00,-1.2671,1,17.95,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:04:50,"-74.011252,40.724190",89.86,0.71,0.80,0.02,0.00,0.00,1.80,-0.0669,2,37.08,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:05:18,"-74.009851,40.725007",89.76,0.55,0.21,0.01,0.00,0.00,0.90,1.1527,1,27.59,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:06:27,"-74.007719,40.723926",89.66,0.60,0.26,0.02,0.00,0.00,2.40,0.6004,1,13.27,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:07:15,"-74.007152,40.725416",89.57,0.49,0.19,0.01,0.00,0.00,4.10,0.5209,0,14.40,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:13:33,"-74.026304,40.728443",89.40,0.96,1.66,0.10,0.00,0.00,5.10,-0.6454,4,15.84,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:16:44,"-74.035844,40.730239",89.12,1.62,0.84,0.05,0.00,0.00,0.00,0.3876,2,15.84,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:18:05,"-74.039567,40.731557",89.00,0.65,0.36,0.02,0.00,0.00,1.90,0.3091,1,15.95,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:19:02,"-74.042990,40.731870",88.93,0.40,0.29,0.02,0.00,0.00,2.90,0.0207,1,18.20,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:19:39,"-74.048899,40.732048",88.83,0.56,0.50,0.01,0.00,0.00,3.10,0.2126,1,47.90,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:19:45,"-74.050716,40.731682",88.74,0.53,0.16,0.00,0.00,0.00,2.80,0.9335,0,83.88,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:19:58,"-74.052314,40.729179",88.72,0.09,0.31,0.00,0.00,0.00,12.80,-1.0030,0,83.88,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:21:00,"-74.055910,40.716388",88.00,4.09,1.46,0.02,0.00,0.00,2.70,0.6184,0,83.88,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:21:21,"-74.054277,40.712266",87.91,0.47,0.48,0.01,0.00,0.00,5.20,-0.5424,0,80.91,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:21:34,"-74.055491,40.709830",87.79,0.69,0.29,0.00,0.00,0.00,1.70,0.3540,0,79.92,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:22:08,"-74.062440,40.706190",87.61,1.03,0.71,0.01,0.00,0.00,2.70,-0.1901,0,74.70,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:22:48,"-74.067332,40.702114",87.32,1.60,0.62,0.01,0.00,0.00,5.30,1.0933,1,55.08,32.17
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:23:07,"-74.069662,40.700375",87.33,0.00,0.28,0.01,0.00,0.00,12.80,-1.0353,0,51.52,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:23:35,"-74.073969,40.698715",87.26,0.39,0.41,0.01,0.00,0.00,5.40,0.0191,1,51.12,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:23:57,"-74.077723,40.697282",87.20,0.35,0.36,0.01,0.00,0.00,5.70,0.0263,1,56.16,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:24:19,"-74.080345,40.695509",87.11,0.48,0.30,0.01,0.00,0.00,5.80,0.0501,0,48.10,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:25:45,"-74.086641,40.689363",86.78,1.86,0.87,0.02,0.00,0.00,6.10,0.8992,2,36.00,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:26:56,"-74.093997,40.686012",86.64,0.78,0.74,0.02,0.00,0.00,8.80,0.0954,2,37.03,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:28:44,"-74.102085,40.689713",86.48,0.93,0.84,0.03,0.00,0.00,10.90,-0.0018,2,28.06,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:32:40,"-74.138342,40.701463",86.15,1.85,3.34,0.07,0.00,0.00,11.90,-0.4188,5,50.80,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:33:34,"-74.147428,40.705088",86.00,0.83,0.87,0.01,0.00,0.00,5.50,-0.0182,1,57.69,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:34:25,"-74.153138,40.707528",85.83,0.97,0.57,0.01,0.00,0.00,4.90,0.6047,1,39.60,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:34:40,"-74.152174,40.707508",85.86,0.00,0.12,0.00,0.00,0.00,8.40,-1.9419,0,27.00,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:35:57,"-74.155777,40.700512",85.80,0.38,0.84,0.02,0.00,0.00,6.60,-0.5025,2,38.88,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:37:26,"-74.161283,40.691736",85.63,0.94,1.09,0.02,0.00,0.00,2.70,0.0000,2,43.78,32.03
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:40:14,"-74.178597,40.669172",85.10,2.98,2.91,0.05,0.00,0.00,2.70,-0.0019,1,62.24,32.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:41:22,"-74.183318,40.663936",84.91,1.07,0.71,0.02,0.00,0.00,2.70,0.4891,2,37.08,32.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:42:16,"-74.188202,40.656956",84.69,1.23,0.88,0.01,0.00,0.00,5.80,0.2851,1,57.87,32.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:42:54,"-74.195451,40.652240",84.28,2.31,0.81,0.01,0.00,0.00,8.70,0.7066,0,75.85,32.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:43:38,"-74.203423,40.646034",84.25,0.20,0.98,0.01,0.00,0.00,14.20,-1.0255,0,79.47,32.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:44:23,"-74.208799,40.636771",83.91,1.94,1.13,0.01,0.00,0.00,8.90,-0.1253,0,90.00,32.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:47:07,"-74.228649,40.604238",82.79,6.29,3.99,0.05,0.00,0.00,2.70,0.0780,1,87.55,32.29
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:48:09,"-74.236855,40.591311",82.13,3.76,1.60,0.02,0.00,0.00,3.40,0.2674,0,92.41,32.04
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:50:04,"-74.256200,40.566724",81.16,5.47,3.20,0.03,0.00,0.00,8.80,0.0236,1,100.08,32.04
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:51:07,"-74.268593,40.554861",80.60,3.16,1.69,0.02,0.00,0.00,5.70,-0.0773,0,95.80,32.04
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:52:16,"-74.286116,40.545275",79.33,7.20,1.83,0.02,0.00,0.00,2.70,1.2604,0,95.31,32.04
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:53:31,"-74.310387,40.540843",77.89,8.12,2.12,0.02,0.00,0.00,22.80,1.1538,0,100.40,32.04
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:54:10,"-74.322680,40.537144",77.46,2.40,1.12,0.01,0.00,0.00,46.80,0.0523,0,101.16,31.89
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:55:09,"-74.338326,40.527673",77.38,0.45,1.70,0.02,0.00,0.00,47.70,-1.1694,0,101.95,31.89
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:56:36,"-74.363490,40.516723",76.36,5.82,2.46,0.02,0.00,0.00,24.70,0.2011,0,100.80,31.89
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 08:58:54,"-74.392609,40.491694",76.05,1.74,3.72,0.04,0.00,0.00,18.70,-0.7989,1,97.13,31.89
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:00:09,"-74.406438,40.476295",75.22,4.69,2.08,0.02,0.00,0.00,17.00,0.1431,0,99.02,31.57
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:02:38,"-74.428735,40.440428",73.38,10.38,4.42,0.04,0.00,0.00,20.40,0.3646,1,106.34,31.57
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:04:12,"-74.445003,40.418483",72.06,7.44,2.81,0.03,0.00,0.00,17.60,0.5526,1,106.92,31.57
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:05:28,"-74.453358,40.399210",70.81,7.09,2.26,0.02,0.00,0.00,33.20,0.6390,0,106.92,31.57
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:08:11,"-74.470398,40.357699",69.77,5.85,4.84,0.05,0.00,0.00,35.80,-0.3781,1,106.92,30.98
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:10:26,"-74.485716,40.322977",68.49,7.22,4.08,0.04,0.00,0.00,42.10,-0.0306,1,108.18,30.98
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:12:40,"-74.501346,40.287745",67.11,7.84,4.14,0.04,0.00,0.00,31.30,0.0206,1,110.48,31.13
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:14:24,"-74.512893,40.260210",65.41,9.57,3.22,0.03,0.00,0.00,30.00,0.7143,1,110.75,31.13
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:14:53,"-74.516246,40.252390",65.05,2.03,0.92,0.01,0.00,0.00,26.50,0.0089,0,110.93,31.13
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:15:22,"-74.521989,40.245574",64.63,2.40,0.91,0.01,0.00,0.00,31.30,0.2911,0,110.88,31.13
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:16:18,"-74.537832,40.235873",63.33,7.36,1.73,0.02,0.00,0.00,33.90,1.3289,0,110.88,31.52
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:19:32,"-74.590845,40.200622",60.47,16.16,5.98,0.05,0.00,0.00,37.50,0.5393,1,110.88,31.52
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:20:42,"-74.611067,40.187767",59.81,3.72,2.24,0.02,0.00,0.00,36.30,-0.3876,0,114.12,31.52
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:22:26,"-74.642325,40.169902",58.87,5.29,3.32,0.03,0.00,0.00,31.00,-0.2217,1,114.17,31.34
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:23:26,"-74.658300,40.157757",57.77,6.22,1.92,0.02,0.00,0.00,19.40,0.6410,0,113.85,31.34
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:24:01,"-74.667314,40.150571",56.98,4.45,1.11,0.01,0.00,0.00,19.90,1.1515,0,113.04,31.34
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:24:40,"-74.677403,40.142541",56.31,3.80,1.24,0.01,0.00,0.00,27.90,0.5348,0,113.04,31.34
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:25:16,"-74.686783,40.135062",55.97,1.93,1.15,0.01,0.00,0.00,29.50,-0.3660,0,113.04,31.34
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:25:44,"-74.694116,40.129261",55.98,0.00,0.90,0.01,0.00,0.00,22.80,-1.4811,0,113.04,31.34
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:26:46,"-74.710066,40.116355",55.38,3.39,1.98,0.02,0.00,0.00,11.40,-0.3454,0,113.53,31.34
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:27:19,"-74.717844,40.109182",55.28,0.55,1.04,0.01,0.00,0.00,25.30,-1.0989,0,111.96,32.05
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:29:03,"-74.741527,40.085668",54.21,6.07,3.30,0.03,0.00,0.00,15.20,-0.0574,1,113.45,32.05
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:29:47,"-74.752990,40.076534",53.41,4.47,1.41,0.01,0.00,0.00,14.70,0.5915,0,113.87,32.05
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:31:08,"-74.773683,40.060939",52.19,6.94,2.47,0.02,0.00,0.00,30.00,0.4056,0,109.08,32.05
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:31:38,"-74.782300,40.055721",51.43,4.28,0.94,0.01,0.00,0.00,13.50,1.5486,0,109.08,32.05
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:32:27,"-74.796682,40.047846",51.00,2.42,1.51,0.01,0.00,0.00,24.10,-0.3697,0,109.08,32.24
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:33:08,"-74.807546,40.040305",50.30,3.93,1.25,0.01,0.00,0.00,13.70,0.6184,0,109.08,32.24
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:35:04,"-74.833015,40.015297",48.49,10.22,3.53,0.03,0.00,0.00,19.40,0.6796,1,109.22,32.24
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:35:34,"-74.839966,40.008969",48.47,0.14,0.92,0.01,0.00,0.00,24.30,-1.3138,0,109.08,32.24
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:36:04,"-74.848752,40.003949",47.96,2.90,0.94,0.01,0.00,0.00,15.30,0.5941,0,109.08,32.24
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:36:34,"-74.858462,39.999997",47.67,1.63,0.94,0.01,0.00,0.00,16.80,-0.2854,0,109.08,32.24
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:37:04,"-74.866949,39.994903",47.39,1.56,0.92,0.01,0.00,0.00,14.90,-0.3122,0,109.08,32.24
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:37:32,"-74.874495,39.989767",46.88,2.90,0.86,0.01,0.00,0.00,8.90,0.7706,0,109.08,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:37:57,"-74.881828,39.985540",46.74,0.75,0.78,0.01,0.00,0.00,15.60,-0.7907,0,109.08,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:38:18,"-74.888249,39.982239",46.28,2.63,0.66,0.01,0.00,0.00,7.90,1.1676,0,109.08,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:38:51,"-74.897665,39.976536",45.75,2.97,1.03,0.01,0.00,0.00,13.50,0.4656,0,109.08,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:39:21,"-74.904609,39.970248",45.56,1.07,0.92,0.01,0.00,0.00,22.40,-0.6535,0,109.08,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:39:46,"-74.910300,39.964987",45.23,1.85,0.76,0.01,0.00,0.00,18.40,0.1678,0,109.08,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:40:15,"-74.917494,39.959057",45.03,1.14,0.90,0.01,0.00,0.00,16.80,-0.5931,0,109.08,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:40:49,"-74.925880,39.952249",44.73,1.72,1.04,0.01,0.00,0.00,11.80,-0.3485,0,109.58,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:41:13,"-74.932253,39.947410",44.44,1.64,0.77,0.01,0.00,0.00,8.80,-0.0380,0,110.88,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:41:48,"-74.941449,39.940594",43.97,2.64,1.09,0.01,0.00,0.00,8.70,0.1357,0,110.88,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:43:00,"-74.959221,39.926208",43.10,4.94,2.21,0.02,0.00,0.00,9.00,0.0404,0,109.10,31.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:43:25,"-74.965239,39.921254",42.97,0.73,0.75,0.01,0.00,0.00,17.80,-0.7426,0,105.12,32.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:45:57,"-74.997330,39.889704",41.01,11.04,4.46,0.04,0.00,0.00,12.10,0.4583,1,105.12,32.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:47:13,"-75.014685,39.874748",41.15,0.00,2.24,0.02,0.00,0.00,28.40,-1.5977,0,105.08,32.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:48:30,"-75.038247,39.866171",40.12,5.85,2.24,0.02,0.00,0.00,19.00,0.3281,0,104.04,32.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:50:11,"-75.071936,39.860253",38.77,7.58,2.95,0.03,0.00,0.00,30.10,0.5271,1,104.24,32.44
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:51:28,"-75.097954,39.855156",37.92,4.81,2.30,0.02,0.00,0.00,12.00,-0.0340,0,106.70,32.44
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:52:08,"-75.109888,39.849318",37.11,4.57,1.22,0.01,0.00,0.00,3.00,1.0410,0,106.92,32.44
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:53:53,"-75.135941,39.829355",36.32,4.50,3.15,0.03,0.00,0.00,10.20,-0.2418,1,106.92,32.44
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:54:12,"-75.141455,39.826411",35.75,3.21,0.57,0.01,0.00,0.00,4.90,2.2250,0,106.92,32.46
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:55:51,"-75.170700,39.812497",34.82,5.23,2.94,0.03,0.00,0.00,11.70,-0.0161,1,106.92,32.46
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:57:02,"-75.191677,39.802382",34.68,0.82,2.12,0.02,0.00,0.00,17.90,-1.1378,0,106.92,32.46
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 09:58:43,"-75.220168,39.786315",33.51,6.61,3.02,0.03,0.00,0.00,5.80,0.2478,1,106.92,32.46
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 10:00:19,"-75.247051,39.771151",32.79,4.08,2.85,0.03,0.00,0.00,31.40,-0.2422,1,106.92,32.46
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 10:02:24,"-75.281621,39.750470",33.10,0.00,3.75,0.03,0.00,0.00,23.10,-1.9034,1,107.17,31.79
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 10:04:11,"-75.311354,39.732465",31.71,7.82,3.24,0.03,0.00,0.00,18.70,0.3844,1,108.00,31.79
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 10:05:24,"-75.332341,39.721137",31.08,3.56,2.20,0.02,0.00,0.00,27.10,-0.3514,0,108.00,31.79
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 10:06:22,"-75.349925,39.713084",30.79,1.66,1.75,0.02,0.00,0.00,23.50,-0.7831,0,108.00,31.09
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 10:08:26,"-75.389345,39.699068",29.41,7.82,3.72,0.03,0.00,0.00,8.50,0.1858,1,108.00,31.09
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-12 10:11:08,"-75.442868,39.686568",28.49,5.18,4.81,0.04,0.00,0.00,18.20,-0.4581,1,106.49,31.09
